Order ID,Order Date,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD00993,2023-03-27,East,Technology,Accessories,3469.21,7,0.1,328.18
ORD00665,2022-08-03,North,Furniture,Phones,2969.11,9,0.0,263.28
ORD00145,2023-09-24,East,Technology,Tables,4395.91,3,0.1,221.42
ORD01249,2023-07-21,North,Furniture,Chairs,1797.31,8,0.0,280.35
ORD01007,2022-01-27,West,Furniture,Binders,1513.43,9,0.0,160.16
ORD00503,2023-09-22,East,Technology,Accessories,1084.92,3,0.0,187.9
ORD01986,2022-08-19,West,Office Supplies,Chairs,208.16,3,0.1,19.59
ORD01998,2023-07-19,North,Furniture,Accessories,234.21,1,0.2,19.86
ORD00821,2022-11-17,East,Office Supplies,Phones,4352.87,2,0.1,653.76
ORD01640,2022-08-21,West,Technology,Tables,3398.4,7,0.1,377.49
ORD00104,2023-11-01,North,Office Supplies,Chairs,3309.45,3,0.0,604.75
ORD01971,2023-03-13,West,Furniture,Binders,3080.92,7,0.1,384.09
ORD01063,2023-06-17,South,Furniture,Phones,4249.11,5,0.0,365.83
ORD01971,2023-02-07,North,Furniture,Phones,2411.73,8,0.1,293.55
ORD00198,2022-02-22,North,Technology,Accessories,4354.65,5,0.0,220.35
ORD01670,2022-11-09,North,Furniture,Phones,1810.04,3,0.1,157.79
ORD00579,2022-10-08,East,Technology,Chairs,4635.0,9,0.1,338.7
ORD00391,2023-12-27,East,Office Supplies,Accessories,3499.31,7,0.1,466.51
ORD01203,2022-01-31,East,Furniture,Phones,1300.74,5,0.1,82.42
ORD01992,2022-12-03,South,Furniture,Binders,2829.14,7,0.0,264.57
ORD00554,2022-07-02,South,Furniture,Chairs,2674.49,9,0.2,213.31
ORD01472,2022-01-23,North,Office Supplies,Binders,706.74,5,0.0,35.69
ORD01524,2023-06-28,South,Furniture,Binders,2964.39,7,0.3,118.31
ORD01039,2023-03-22,West,Technology,Accessories,1587.63,9,0.1,138.13
ORD01647,2022-03-15,North,Office Supplies,Tables,280.7,1,0.0,23.4
ORD01693,2022-01-10,North,Office Supplies,Accessories,4744.31,4,0.2,256.33
ORD01313,2023-04-29,West,Office Supplies,Chairs,3214.62,1,0.0,235.07
ORD00478,2023-04-01,North,Office Supplies,Chairs,4387.06,8,0.3,538.43
ORD01255,2023-07-20,South,Office Supplies,Accessories,3386.76,3,0.1,464.83
ORD00923,2023-07-18,East,Technology,Tables,1797.78,2,0.0,220.44
ORD00420,2023-10-22,West,Office Supplies,Accessories,2573.19,4,0.0,479.47
ORD00157,2022-06-09,South,Furniture,Chairs,3385.22,3,0.0,184.27
ORD00550,2022-01-14,West,Office Supplies,Tables,4802.06,5,0.2,390.85
ORD01465,2022-06-27,West,Office Supplies,Chairs,1283.27,8,0.1,200.39
ORD01121,2023-02-16,North,Office Supplies,Tables,4377.39,8,0.0,631.41
ORD01021,2022-02-22,North,Office Supplies,Tables,4621.91,7,0.1,820.52
ORD00997,2023-02-12,South,Office Supplies,Accessories,3358.67,8,0.0,643.78
ORD01435,2022-01-22,West,Technology,Accessories,4657.71,5,0.0,351.62
ORD00951,2022-01-30,North,Technology,Accessories,2001.44,6,0.0,391.88
ORD00289,2023-12-04,North,Office Supplies,Tables,4766.02,8,0.0,914.27
ORD01278,2022-09-17,West,Technology,Tables,3519.86,1,0.0,373.25
ORD00196,2022-07-24,South,Furniture,Chairs,229.19,6,0.0,45.25
ORD00598,2022-02-28,South,Office Supplies,Binders,4536.23,6,0.0,251.2
ORD01858,2023-04-16,West,Furniture,Accessories,2432.67,5,0.2,290.19
ORD01546,2023-04-11,South,Furniture,Chairs,2312.43,4,0.0,207.94
ORD00517,2022-01-12,North,Office Supplies,Chairs,2841.0,1,0.0,197.22
ORD01659,2023-09-23,West,Furniture,Phones,763.94,8,0.0,104.38
ORD01866,2022-10-17,North,Furniture,Accessories,2356.45,6,0.0,226.11
ORD00865,2022-12-20,East,Furniture,Chairs,4159.01,3,0.0,623.95
ORD01142,2023-10-01,East,Office Supplies,Phones,97.1,3,0.0,12.72
ORD00806,2022-03-16,South,Office Supplies,Accessories,1379.13,6,0.1,135.15
ORD01933,2023-12-17,East,Furniture,Tables,32.22,7,0.1,2.24
ORD01183,2023-07-15,North,Office Supplies,Phones,2090.24,8,0.0,293.03
ORD00815,2023-08-14,East,Office Supplies,Tables,3647.01,5,0.0,635.98
ORD00228,2023-03-17,North,Furniture,Binders,3997.88,6,0.0,559.71
ORD01901,2022-08-29,South,Office Supplies,Binders,4727.05,1,0.0,669.25
ORD00216,2022-06-03,South,Technology,Binders,3050.35,6,0.1,348.04
ORD00948,2022-04-06,North,Office Supplies,Binders,1288.04,9,0.2,111.53
ORD01720,2023-12-27,East,Technology,Chairs,4622.26,4,0.1,493.46
ORD00015,2022-10-21,South,Furniture,Binders,3881.07,1,0.0,770.13
ORD01181,2022-07-28,West,Office Supplies,Chairs,2880.65,9,0.2,374.37
ORD01672,2022-12-09,South,Furniture,Chairs,3484.29,4,0.0,399.24
ORD01285,2022-03-29,East,Furniture,Accessories,4623.1,2,0.0,548.27
ORD01181,2023-01-25,West,Furniture,Chairs,3567.72,1,0.0,445.77
ORD00047,2022-11-21,East,Furniture,Chairs,1854.51,3,0.1,248.52
ORD00324,2022-06-06,North,Furniture,Binders,3570.88,7,0.2,342.5
ORD00844,2023-10-30,West,Office Supplies,Chairs,220.59,2,0.0,33.73
ORD01709,2023-10-13,East,Technology,Tables,1944.35,9,0.0,193.23
ORD00130,2023-09-25,West,Office Supplies,Binders,2043.49,2,0.1,205.24
ORD01435,2023-07-31,East,Office Supplies,Phones,850.85,5,0.2,122.26
ORD00095,2023-09-11,West,Office Supplies,Binders,134.97,8,0.0,13.41
ORD00627,2023-10-21,East,Office Supplies,Chairs,684.24,8,0.2,106.56
ORD00755,2022-05-17,North,Technology,Tables,3280.02,3,0.0,248.87
ORD01956,2023-11-05,West,Office Supplies,Binders,4015.4,2,0.1,311.7
ORD01316,2023-03-04,West,Furniture,Tables,4941.25,9,0.0,590.74
ORD00794,2023-03-28,West,Office Supplies,Phones,1744.89,3,0.0,295.95
ORD01835,2023-09-04,West,Office Supplies,Phones,3004.91,8,0.1,431.99
ORD01307,2022-05-21,North,Technology,Accessories,4686.98,2,0.2,285.61
ORD00069,2022-03-24,West,Technology,Accessories,851.87,3,0.0,72.84
ORD01684,2022-06-26,South,Furniture,Binders,3593.88,1,0.0,489.81
ORD00011,2022-07-17,North,Office Supplies,Accessories,3779.79,6,0.0,356.34
ORD01278,2023-09-16,South,Office Supplies,Tables,463.1,7,0.0,52.49
ORD01866,2023-07-22,West,Office Supplies,Accessories,4309.02,4,0.1,476.97
ORD00872,2023-11-22,East,Furniture,Tables,4069.26,1,0.0,566.18
ORD00550,2023-02-25,South,Technology,Accessories,186.35,3,0.1,14.7
ORD01158,2023-02-05,West,Furniture,Accessories,473.6,9,0.0,35.27
ORD00712,2023-11-29,South,Office Supplies,Accessories,264.65,5,0.3,20.34
ORD00023,2023-04-16,West,Technology,Chairs,1687.02,6,0.0,105.11
ORD00815,2022-08-06,West,Technology,Chairs,2556.26,4,0.0,329.8
ORD00346,2023-12-30,West,Furniture,Accessories,2671.09,1,0.0,469.95
ORD00302,2023-09-24,East,Technology,Tables,1352.98,5,0.2,73.44
ORD00363,2022-06-24,South,Technology,Binders,4559.75,5,0.0,305.09
ORD00396,2022-01-23,North,Office Supplies,Phones,1853.95,5,0.0,115.01
ORD00218,2023-12-26,North,Office Supplies,Chairs,246.84,6,0.2,34.99
ORD00141,2022-08-23,North,Technology,Accessories,1515.13,2,0.2,75.28
ORD01640,2022-01-13,North,Technology,Phones,2664.92,1,0.2,421.1
ORD00958,2022-04-11,West,Furniture,Chairs,2052.94,2,0.0,212.99
ORD01234,2023-06-20,South,Furniture,Binders,1383.74,6,0.0,137.43
ORD00985,2023-06-07,South,Technology,Tables,673.99,5,0.1,38.67
ORD00993,2023-03-28,East,Office Supplies,Accessories,4099.44,5,0.0,565.09
ORD01647,2023-03-07,South,Technology,Binders,4980.8,6,0.0,686.76
ORD01640,2023-08-29,South,Technology,Chairs,1661.12,7,0.0,206.1
ORD00828,2023-12-14,South,Office Supplies,Accessories,1920.47,9,0.3,129.93
ORD00683,2023-06-17,East,Office Supplies,Phones,3097.83,7,0.0,326.16
ORD01484,2023-12-24,North,Furniture,Tables,3597.84,2,0.1,317.57
ORD01004,2023-10-14,South,Furniture,Chairs,1972.31,6,0.0,224.69
ORD00356,2022-10-20,East,Furniture,Tables,4526.55,9,0.1,412.56
ORD01008,2022-04-11,East,Furniture,Accessories,2808.82,7,0.1,382.55
ORD01348,2023-05-17,West,Office Supplies,Binders,2262.94,2,0.0,213.55
ORD01157,2022-10-31,East,Technology,Tables,3240.43,3,0.0,332.55
ORD00888,2023-06-24,North,Furniture,Phones,4764.96,8,0.1,494.54
ORD01829,2023-07-07,South,Furniture,Chairs,3976.87,9,0.0,201.21
ORD01864,2022-12-21,East,Office Supplies,Phones,219.27,4,0.1,24.43
ORD00127,2022-10-30,North,Office Supplies,Tables,1674.9,9,0.1,133.21
ORD01130,2023-05-11,East,Technology,Binders,2363.31,2,0.0,138.07
ORD01009,2023-10-20,East,Technology,Binders,1586.3,5,0.0,296.09
ORD00604,2022-08-15,East,Office Supplies,Phones,3506.93,2,0.0,344.95
ORD01823,2022-08-24,East,Furniture,Accessories,4134.82,1,0.1,423.91
ORD01402,2023-03-31,East,Furniture,Accessories,3662.1,5,0.0,637.58
ORD01929,2022-01-13,North,Furniture,Binders,4946.88,2,0.3,259.77
ORD01014,2022-07-29,South,Technology,Phones,1377.29,7,0.3,171.17
ORD00051,2023-02-01,South,Furniture,Phones,4377.45,8,0.0,377.54
ORD01053,2022-04-10,South,Furniture,Phones,3837.78,2,0.0,530.98
ORD01486,2022-01-31,South,Office Supplies,Tables,1823.65,7,0.0,278.75
ORD01320,2023-06-12,North,Furniture,Accessories,3675.94,4,0.3,477.97
ORD01321,2023-10-11,West,Office Supplies,Accessories,538.3,1,0.0,75.98
ORD01750,2022-11-25,West,Furniture,Tables,3950.88,3,0.0,466.14
ORD00779,2022-06-15,North,Technology,Chairs,2671.01,1,0.1,326.55
ORD01431,2023-04-04,North,Furniture,Tables,1475.61,5,0.0,118.51
ORD01793,2022-04-10,East,Furniture,Phones,3285.77,8,0.0,503.91
ORD00814,2023-09-13,East,Office Supplies,Tables,3215.27,1,0.0,250.89
ORD01637,2022-06-22,East,Office Supplies,Phones,1063.24,9,0.1,127.83
ORD01429,2022-06-11,South,Office Supplies,Binders,171.38,3,0.0,25.22
ORD01370,2023-12-29,East,Furniture,Phones,2179.44,5,0.0,402.73
ORD01646,2022-09-20,West,Furniture,Accessories,2856.17,9,0.2,268.55
ORD00420,2022-10-01,South,Technology,Tables,4385.49,5,0.0,729.31
ORD01206,2022-01-03,East,Furniture,Phones,4642.52,9,0.1,313.91
ORD00983,2022-01-28,South,Technology,Chairs,2653.45,8,0.0,194.84
ORD00825,2022-11-22,West,Office Supplies,Binders,3773.94,7,0.0,485.78
ORD01025,2022-05-29,East,Office Supplies,Chairs,2207.73,1,0.0,307.87
ORD01855,2023-06-24,West,Office Supplies,Chairs,3735.49,4,0.0,541.09
ORD01974,2023-05-03,West,Technology,Chairs,1039.91,9,0.0,168.31
ORD00567,2023-03-14,West,Furniture,Binders,1867.9,8,0.0,176.03
ORD00371,2022-03-06,East,Office Supplies,Binders,3178.46,4,0.0,455.76
ORD00936,2022-12-22,North,Furniture,Binders,110.43,1,0.0,8.64
ORD01935,2023-06-17,East,Furniture,Binders,3617.86,4,0.0,299.74
ORD00661,2022-09-09,West,Office Supplies,Chairs,4180.97,3,0.0,251.26
ORD01455,2022-08-23,East,Technology,Accessories,2007.73,6,0.0,325.35
ORD00969,2022-08-15,West,Furniture,Accessories,2250.75,5,0.1,255.33
ORD01333,2023-06-09,North,Office Supplies,Binders,4259.39,5,0.0,365.15
ORD01161,2022-11-09,South,Furniture,Tables,3882.76,2,0.0,518.1
ORD00202,2022-02-18,North,Furniture,Phones,1454.98,3,0.2,120.05
ORD01460,2022-04-28,North,Furniture,Tables,1633.4,6,0.0,286.79
ORD00313,2022-02-23,South,Furniture,Tables,3400.81,2,0.0,439.46
ORD00117,2023-10-12,East,Furniture,Tables,2824.73,4,0.0,153.87
ORD01690,2023-07-19,South,Technology,Accessories,827.9,2,0.2,130.98
ORD00937,2022-02-13,East,Technology,Phones,1563.45,9,0.0,95.6
ORD01827,2022-02-22,East,Office Supplies,Tables,4501.92,3,0.2,556.05
ORD00575,2023-08-09,West,Technology,Binders,3447.11,6,0.1,358.6
ORD00244,2023-07-12,West,Technology,Accessories,4930.15,1,0.0,430.88
ORD00537,2023-06-09,South,Technology,Binders,3839.72,3,0.1,523.44
ORD01626,2023-11-08,North,Furniture,Binders,4711.03,8,0.0,324.52
ORD00075,2022-04-12,South,Furniture,Tables,1096.62,5,0.0,196.01
ORD01830,2023-02-02,East,Office Supplies,Binders,3861.99,8,0.0,338.28
ORD00386,2022-05-18,West,Office Supplies,Phones,120.68,2,0.1,11.32
ORD01927,2023-11-06,South,Office Supplies,Binders,3360.38,7,0.0,486.91
ORD01234,2023-01-22,South,Furniture,Tables,2357.03,9,0.0,118.22
ORD00475,2022-04-21,West,Technology,Binders,1746.87,7,0.1,190.1
ORD00418,2023-09-06,West,Technology,Accessories,4314.77,3,0.1,715.06
ORD00347,2022-01-17,West,Furniture,Accessories,4274.25,7,0.3,454.97
ORD01553,2022-07-01,East,Office Supplies,Accessories,131.06,8,0.0,14.18
ORD00640,2023-06-20,West,Office Supplies,Chairs,3055.34,1,0.0,455.44
ORD00939,2023-06-25,North,Office Supplies,Accessories,1851.8,3,0.0,352.74
ORD00955,2022-06-20,South,Furniture,Accessories,2089.99,5,0.1,147.04
ORD00876,2023-02-13,West,Office Supplies,Chairs,4163.56,6,0.0,540.31
ORD00763,2023-01-13,West,Office Supplies,Accessories,1563.0,3,0.2,106.55
ORD01203,2022-07-07,East,Furniture,Tables,4716.38,4,0.0,840.15
ORD01206,2022-08-18,East,Technology,Accessories,914.58,5,0.2,115.72
ORD00664,2022-04-29,South,Furniture,Accessories,3320.36,3,0.1,508.5
ORD00025,2022-06-05,North,Furniture,Chairs,3367.08,4,0.2,515.71
ORD01991,2023-11-18,South,Furniture,Tables,1275.93,5,0.0,108.26
ORD01204,2023-04-10,West,Furniture,Binders,1637.26,2,0.0,93.83
ORD00710,2022-04-14,North,Technology,Phones,4177.3,9,0.0,391.14
ORD01525,2023-08-27,North,Office Supplies,Tables,3813.79,8,0.0,419.02
ORD01880,2023-11-29,North,Furniture,Binders,1658.9,6,0.0,238.51
ORD01185,2023-05-17,North,Technology,Tables,2679.1,3,0.1,409.07
ORD00177,2023-11-24,South,Office Supplies,Binders,327.17,2,0.0,33.53
ORD00285,2023-11-13,East,Office Supplies,Binders,1059.55,7,0.2,102.59
ORD00063,2023-11-30,East,Office Supplies,Tables,2439.39,8,0.0,409.38
ORD01003,2022-06-24,West,Furniture,Chairs,448.15,1,0.0,37.55
ORD00662,2023-11-05,East,Furniture,Tables,4219.8,6,0.0,348.43
ORD00666,2023-02-25,East,Office Supplies,Tables,3595.67,7,0.1,447.83
ORD00156,2022-05-14,East,Office Supplies,Binders,4719.3,9,0.0,544.65
ORD01906,2023-01-26,East,Office Supplies,Phones,3473.47,3,0.2,534.45
ORD01493,2023-05-16,West,Office Supplies,Binders,4703.2,2,0.0,487.04
ORD01073,2023-10-27,South,Office Supplies,Accessories,2781.47,5,0.2,364.78
ORD00967,2022-02-02,North,Office Supplies,Tables,3009.09,1,0.0,413.64
ORD00849,2022-02-24,East,Technology,Tables,4885.32,6,0.0,284.26
ORD01108,2023-06-03,South,Office Supplies,Chairs,3217.8,9,0.1,181.46
ORD01385,2023-09-30,East,Furniture,Binders,173.32,9,0.2,11.16
ORD00689,2022-01-12,East,Furniture,Chairs,3624.54,7,0.0,259.06
ORD00148,2023-06-12,North,Furniture,Tables,4529.23,7,0.2,360.19
ORD01654,2023-12-21,North,Office Supplies,Binders,3981.99,8,0.0,544.93
ORD00342,2023-07-09,North,Furniture,Binders,2927.49,2,0.1,369.8
ORD00476,2023-01-08,East,Technology,Accessories,3363.09,6,0.0,464.66
ORD01087,2023-04-29,East,Office Supplies,Accessories,4951.16,5,0.0,334.9
ORD01725,2023-10-09,East,Furniture,Phones,471.5,5,0.0,66.03
ORD01384,2022-08-16,North,Technology,Accessories,3342.88,3,0.2,298.08
ORD00561,2023-09-15,West,Technology,Binders,1431.32,3,0.3,185.81
ORD00327,2022-11-03,South,Furniture,Accessories,3207.65,6,0.0,599.18
ORD01793,2023-04-02,West,Technology,Phones,3045.97,7,0.2,402.62
ORD01760,2022-06-09,East,Furniture,Tables,784.22,1,0.0,121.92
ORD01165,2022-11-27,East,Technology,Accessories,1049.6,3,0.1,63.52
ORD00990,2022-08-13,West,Office Supplies,Binders,3115.72,1,0.0,195.37
ORD00215,2023-12-30,East,Office Supplies,Tables,658.59,3,0.0,115.99
ORD00435,2023-05-19,South,Office Supplies,Binders,1340.6,5,0.0,152.9
ORD01915,2023-04-01,East,Office Supplies,Tables,4179.52,9,0.0,491.95
ORD00952,2022-02-14,South,Office Supplies,Binders,1648.92,3,0.0,292.14
ORD00723,2022-08-02,West,Furniture,Accessories,2450.54,9,0.2,280.76
ORD01342,2022-02-28,West,Office Supplies,Accessories,4706.88,1,0.0,362.01
ORD00032,2023-10-06,East,Office Supplies,Phones,1151.2,6,0.2,75.2
ORD00670,2023-09-08,South,Office Supplies,Tables,1960.34,9,0.2,79.91
ORD00285,2022-07-14,East,Office Supplies,Phones,3040.16,5,0.0,476.09
ORD01329,2023-05-04,North,Technology,Chairs,3781.59,2,0.0,464.54
ORD00429,2022-06-06,North,Office Supplies,Accessories,4510.23,5,0.1,781.38
ORD01501,2023-09-02,North,Office Supplies,Tables,4579.06,1,0.2,575.5
ORD00286,2022-08-14,North,Furniture,Phones,3887.67,9,0.3,178.18
ORD01168,2023-02-16,East,Technology,Phones,1157.09,9,0.1,77.3
ORD01448,2022-07-24,North,Furniture,Chairs,143.55,6,0.0,17.98
ORD01043,2022-03-20,South,Office Supplies,Phones,1931.19,9,0.1,328.03
ORD00018,2022-05-04,West,Furniture,Binders,724.91,3,0.0,63.13
ORD00769,2023-04-16,West,Furniture,Accessories,3557.73,4,0.0,618.47
ORD00590,2022-08-06,North,Office Supplies,Phones,3312.43,6,0.1,288.7
ORD01395,2023-05-31,North,Technology,Phones,238.98,4,0.2,17.3
ORD01199,2023-08-25,North,Technology,Chairs,4186.24,1,0.3,542.73
ORD01010,2022-04-14,East,Furniture,Binders,1258.74,7,0.0,71.86
ORD00194,2023-01-28,West,Office Supplies,Phones,2172.49,5,0.1,291.55
ORD00502,2023-09-23,North,Furniture,Accessories,3346.31,8,0.2,151.19
ORD00988,2023-10-07,South,Furniture,Accessories,2158.51,9,0.1,330.47
ORD01137,2023-08-31,North,Furniture,Phones,2217.61,5,0.0,386.77
ORD00114,2023-03-10,West,Office Supplies,Binders,346.83,8,0.1,57.44
ORD01246,2022-11-27,North,Office Supplies,Accessories,2019.19,1,0.0,157.32
ORD01702,2022-05-23,West,Technology,Accessories,3828.94,1,0.1,236.66
ORD00947,2023-06-24,North,Office Supplies,Binders,4577.58,7,0.1,517.16
ORD00831,2022-10-05,South,Furniture,Binders,2079.22,6,0.2,150.94
ORD01668,2022-08-21,North,Furniture,Phones,2129.46,5,0.0,300.14
ORD01921,2023-06-13,South,Technology,Tables,3519.08,5,0.0,447.14
ORD01288,2023-07-25,South,Office Supplies,Chairs,4715.0,9,0.0,338.2
ORD00925,2022-03-31,North,Furniture,Tables,1349.96,1,0.0,217.2
ORD00055,2023-05-07,South,Technology,Tables,2211.92,8,0.3,264.1
ORD01895,2022-07-18,East,Technology,Accessories,3983.95,2,0.0,774.7
ORD01667,2022-12-28,North,Furniture,Binders,3056.27,7,0.0,334.14
ORD00800,2023-03-17,North,Furniture,Accessories,570.72,6,0.2,45.96
ORD00778,2022-01-26,South,Office Supplies,Chairs,3146.11,2,0.0,248.04
ORD01482,2022-01-25,South,Technology,Phones,950.0,3,0.2,58.62
ORD01902,2023-01-29,North,Furniture,Chairs,2560.88,4,0.0,251.37
ORD00162,2023-05-22,East,Technology,Accessories,2654.93,7,0.0,523.74
ORD01404,2022-10-28,South,Office Supplies,Accessories,4383.49,8,0.2,223.87
ORD00087,2022-12-05,South,Furniture,Accessories,2323.22,2,0.0,206.55
ORD00055,2022-09-24,West,Office Supplies,Accessories,1411.62,8,0.0,88.79
ORD01500,2023-04-06,East,Technology,Tables,1170.21,9,0.0,106.54
ORD01824,2023-11-24,East,Office Supplies,Phones,4373.77,7,0.0,279.31
ORD01202,2023-04-01,North,Office Supplies,Tables,871.63,1,0.2,88.03
ORD01415,2022-12-26,East,Technology,Accessories,2140.83,6,0.1,223.03
ORD01373,2022-03-09,North,Office Supplies,Binders,952.12,8,0.0,72.46
ORD01032,2023-02-16,West,Technology,Tables,3871.05,5,0.1,265.55
ORD00833,2023-05-06,East,Furniture,Accessories,2382.38,2,0.1,308.58
ORD00313,2022-02-18,South,Technology,Accessories,1768.7,5,0.2,152.91
ORD00759,2023-11-18,West,Technology,Phones,1818.28,8,0.0,106.24
ORD01859,2023-07-18,North,Furniture,Chairs,4264.03,2,0.2,641.41
ORD00443,2022-04-12,West,Technology,Tables,2777.79,1,0.0,307.62
ORD01791,2022-08-04,North,Furniture,Tables,3594.98,4,0.1,448.62
ORD00328,2023-03-14,West,Furniture,Tables,4487.25,4,0.3,574.23
ORD01078,2023-12-01,North,Technology,Accessories,4510.67,9,0.0,497.63
ORD00761,2023-07-23,East,Office Supplies,Phones,1655.98,3,0.0,286.65
ORD01263,2023-07-13,South,Office Supplies,Accessories,4763.21,4,0.0,891.73
ORD01253,2022-06-08,North,Furniture,Accessories,143.88,3,0.0,10.95
ORD00579,2023-05-04,West,Office Supplies,Binders,1896.64,2,0.0,348.74
ORD01075,2023-11-17,North,Office Supplies,Phones,4481.08,4,0.1,274.14
ORD01633,2022-08-30,North,Technology,Tables,1387.69,8,0.0,126.65
ORD01628,2022-01-05,North,Furniture,Chairs,1379.95,1,0.0,236.29
ORD01007,2023-08-19,West,Furniture,Tables,1527.06,8,0.0,282.66
ORD01288,2022-12-27,South,Technology,Accessories,3069.32,8,0.0,468.44
ORD01442,2023-04-04,East,Office Supplies,Phones,2202.9,3,0.0,144.78
ORD01827,2022-09-05,South,Furniture,Phones,3639.14,6,0.1,420.7
ORD00096,2023-07-20,North,Office Supplies,Phones,4476.65,4,0.0,608.35
ORD01112,2023-11-04,West,Furniture,Binders,3377.51,1,0.3,218.17
ORD01102,2023-02-26,South,Furniture,Tables,1038.24,1,0.0,206.29
ORD01312,2022-01-15,North,Furniture,Binders,4664.76,5,0.2,374.47
ORD01144,2023-07-27,East,Furniture,Chairs,1337.17,8,0.0,109.03
ORD00814,2022-05-02,East,Office Supplies,Accessories,766.47,1,0.1,45.89
ORD00491,2022-10-04,East,Office Supplies,Binders,468.04,2,0.1,44.98
ORD01936,2023-07-12,North,Office Supplies,Binders,2825.65,7,0.2,347.88
ORD00452,2023-03-29,West,Office Supplies,Accessories,586.54,8,0.1,44.72
ORD01524,2023-01-25,South,Technology,Phones,711.1,3,0.3,82.35
ORD00165,2022-10-21,East,Furniture,Accessories,1514.15,8,0.1,95.81
ORD00182,2023-07-28,North,Furniture,Tables,1422.63,1,0.1,148.61
ORD00469,2023-08-21,North,Furniture,Accessories,3029.11,9,0.2,376.47
ORD00910,2023-03-22,South,Technology,Phones,4087.39,2,0.1,258.6
ORD00735,2022-07-29,East,Office Supplies,Accessories,3811.52,2,0.0,532.38
ORD00823,2023-08-13,North,Furniture,Binders,1327.17,4,0.0,225.41
ORD00944,2023-12-15,South,Office Supplies,Chairs,1241.65,3,0.2,138.4
ORD00007,2022-10-29,West,Office Supplies,Binders,4829.64,4,0.0,612.01
ORD00330,2022-08-11,West,Technology,Chairs,61.02,6,0.1,9.65
ORD00775,2022-01-03,West,Technology,Accessories,4401.01,7,0.0,870.58
ORD01697,2023-06-02,East,Office Supplies,Tables,1014.65,5,0.0,78.33
ORD00151,2022-04-03,South,Furniture,Accessories,4737.48,2,0.1,655.34
ORD01109,2023-06-04,South,Furniture,Phones,1724.69,3,0.0,107.1
ORD00147,2023-03-04,North,Technology,Accessories,2212.95,3,0.0,124.87
ORD01648,2023-05-08,North,Technology,Chairs,3541.46,5,0.0,326.25
ORD01405,2022-08-23,North,Technology,Binders,2946.59,5,0.0,576.46
ORD00915,2023-09-12,South,Technology,Tables,1603.34,4,0.1,191.67
ORD01572,2022-06-10,North,Technology,Accessories,2778.08,8,0.0,250.7
ORD01309,2023-12-22,South,Technology,Accessories,3658.92,6,0.1,230.14
ORD00700,2022-11-27,South,Technology,Binders,230.83,6,0.0,43.4
ORD00082,2022-11-29,West,Furniture,Tables,75.77,1,0.3,5.53
ORD00514,2022-02-19,North,Technology,Accessories,2301.17,6,0.0,220.92
ORD01921,2023-06-07,West,Technology,Accessories,676.55,3,0.0,120.9
ORD00815,2023-10-30,East,Furniture,Chairs,3328.43,6,0.0,468.18
ORD00709,2023-05-07,East,Furniture,Chairs,1085.98,6,0.0,81.77
ORD01940,2023-08-05,East,Office Supplies,Phones,2175.6,2,0.0,246.34
ORD01547,2023-11-12,South,Technology,Binders,1004.4,1,0.2,152.05
ORD00746,2022-09-29,South,Technology,Tables,2751.45,3,0.0,509.51
ORD01023,2023-08-03,South,Technology,Accessories,597.95,5,0.0,36.19
ORD01410,2022-09-09,North,Technology,Accessories,135.07,4,0.0,12.2
ORD00707,2023-07-14,West,Office Supplies,Phones,274.64,7,0.2,16.08
ORD00471,2023-11-27,South,Furniture,Accessories,4772.21,4,0.0,620.73
ORD01143,2023-11-30,West,Furniture,Binders,728.59,8,0.0,118.39
ORD00396,2022-03-31,West,Technology,Phones,3548.22,7,0.0,334.71
ORD01556,2023-03-22,West,Technology,Binders,358.27,9,0.1,52.78
ORD00261,2022-11-28,North,Technology,Phones,558.64,1,0.2,67.17
ORD00805,2022-05-19,North,Office Supplies,Accessories,2554.2,5,0.0,406.71
ORD00934,2022-12-23,East,Office Supplies,Phones,2335.06,4,0.0,448.88
ORD01280,2023-08-24,East,Furniture,Chairs,4758.87,6,0.0,541.04
ORD01758,2022-10-01,West,Technology,Tables,4725.28,1,0.1,431.17
ORD00905,2022-01-19,East,Technology,Accessories,3902.45,6,0.0,595.42
ORD01250,2022-11-07,West,Technology,Tables,3018.47,1,0.2,413.25
ORD01077,2022-06-03,North,Technology,Accessories,2285.7,1,0.0,179.92
ORD00940,2023-01-25,North,Office Supplies,Tables,1793.77,8,0.0,317.53
ORD01891,2022-09-17,North,Furniture,Chairs,4736.5,2,0.0,277.93
ORD01524,2023-09-12,South,Furniture,Tables,3022.49,6,0.2,123.22
ORD01530,2023-07-25,West,Office Supplies,Phones,2903.78,6,0.1,192.78
ORD00854,2022-05-05,North,Technology,Tables,1174.87,6,0.3,161.85
ORD01388,2022-12-20,West,Furniture,Accessories,252.56,8,0.0,32.46
ORD01304,2022-09-30,East,Furniture,Binders,4727.04,4,0.0,269.37
ORD00593,2023-09-11,East,Office Supplies,Tables,1582.4,3,0.0,315.81
ORD00714,2022-09-02,North,Technology,Tables,2224.09,6,0.0,359.72
ORD01182,2023-03-26,West,Furniture,Tables,590.91,4,0.0,103.82
ORD00632,2022-09-04,North,Technology,Accessories,4187.88,2,0.0,343.16
ORD00059,2023-06-04,East,Furniture,Tables,157.61,6,0.0,10.37
ORD01751,2022-05-21,North,Office Supplies,Accessories,4173.27,5,0.0,531.1
